pmcid,pmid
PMC8102078,33965428
PMC8102077,34020890
PMC8102076,33977168
PMC8102075,34116393
PMC8102074,33989898
PMC8102073,33965637
PMC8102072,33965636
PMC8102048,33965083
PMC8102047,33965076
PMC8102046,33965073
PMC8102044,33965003
PMC8102043,33965002
PMC8102042,33977258
PMC8102041,33965069
PMC8102040,33977284
PMC8102039,33965082
PMC8102038,33965081
PMC8102037,33977282
PMC8102036,33965089
PMC8102035,33965071
PMC8102034,33977283
PMC8101988,0
PMC8101987,34015585
PMC8101986,34049681
PMC8101868,34059358
PMC8101867,34020815
PMC8101866,34162141
PMC8101865,33977082
PMC8101860,33977117
PMC8101859,34052007
PMC8101855,0
PMC8101798,34083069
PMC8101797,34158178
PMC8101796,34049738
PMC8101795,34034917
PMC8101794,34045160
PMC8101793,0
PMC8101792,34022127
PMC8101791,33977259
PMC8101790,34090831
PMC8101789,33977279
PMC8101788,34088524
PMC8101787,34049725
PMC8101786,33994093
PMC8101785,34059354
PMC8101784,34154809
PMC8101783,34030861
PMC8101782,34301398
PMC8101781,34147248
PMC8101281,34020208
PMC8101064,33961768
PMC8101063,33961765
PMC8101062,33961766
PMC8101018,33972812
PMC8101017,33972811
PMC8101006,33977079
PMC8101003,33991973
PMC8101002,34119843
PMC8101001,33993063
PMC8101000,33994051
PMC8100899,33972930
PMC8100873,34015620
PMC8100872,33966919
PMC8100826,0
PMC8100464,0
PMC8099790,33977119
PMC8099789,33964216
PMC8099788,33965589
PMC8099787,33972921
PMC8099732,33965259
PMC8099674,33972931
PMC8099585,33972808
PMC8099584,33984699
PMC8099566,33964228
PMC8099565,33964227
PMC8099556,33972889
PMC8099549,33972817
PMC8099548,33972804
PMC8099547,33972818
PMC8099546,34078565
PMC8099545,33964339
PMC8099544,33984653
PMC8099543,33964290
PMC8099542,33964253
PMC8099541,33945618
PMC8099540,0
PMC8099539,33964301
PMC8099538,34001428
PMC8099537,33964408
PMC8099420,33972935
PMC8099417,16507566
PMC8099332,33972920
PMC8099316,33964245
PMC8099315,33964222
PMC8099314,33964246
PMC8099313,33964244
PMC8099312,33964221
PMC8099311,33964243
PMC8099238,16597622
PMC8098702,33972934
PMC8098060,34091119
PMC8098059,33992951
PMC8098058,0
PMC8098057,0
PMC8098056,33965336
PMC8098055,34147308
PMC8098048,34029937
PMC8098047,33985850
PMC8098046,34053841
PMC8098045,33969235
PMC8098044,33989977
PMC8098043,34089950
PMC8098042,34112536
PMC8098041,34045122
PMC8098040,33992933
PMC8098039,0
PMC8098037,34118730
PMC8098036,33964332
PMC8098035,33964514
PMC8098034,33967377
PMC8098033,0
PMC8098032,34082266
PMC8098031,33964486
PMC8098030,33964372
PMC8098029,33964312
PMC8097694,33992555
PMC8097665,33969322
PMC8097525,0
PMC8097406,33965137
PMC8097405,33965128
PMC8097398,33965143
PMC8097393,33965136
PMC8097392,33965134
PMC8097331,33965133
PMC8097329,33607322
PMC8097316,33965120
PMC8097315,33965135
PMC8097314,33965141
PMC8097313,33965138
PMC8096765,33969236
PMC8096764,33961825
PMC8096757,33964424
PMC8096756,34058611
PMC8096755,34774254
PMC8096610,33581061
PMC8096531,34120889
PMC8096530,33975232
PMC8096529,33962029
PMC8096528,33962011
PMC8096527,34023738
PMC8096526,33962053
PMC8096525,33993018
PMC8096524,33961897
PMC8096523,34004463
PMC8096521,33971518
PMC8096520,0
PMC8096377,33969234
PMC8096348,33969329
PMC8096347,33969326
PMC8096324,33961810
PMC8096322,33961800
PMC8096321,33961798
PMC8096320,33961799
PMC8096319,33969328
PMC8096318,33969327
PMC8096317,33961801
PMC8096313,0
PMC8096307,0
PMC8096306,0
PMC8096305,0
PMC8096304,0
PMC8096303,0
PMC8096302,0
PMC8096301,0
PMC8096300,0
PMC8096299,0
PMC8096298,0
PMC8096297,0
PMC8096296,0
PMC8096295,0
PMC8096292,0
PMC8096291,0
PMC8096290,0
PMC8096289,0
PMC8096288,0
PMC8096287,0
PMC8096286,0
PMC8096285,0
PMC8096208,33967409
PMC8096205,34049261
PMC8096201,33967343
PMC8096197,34090221
PMC8096196,33968611
PMC8096195,34176567
PMC8096194,34074579
PMC8096193,34000267
PMC8096192,34127316
PMC8096191,34218854
PMC8096190,34045099
PMC8096189,34010620
PMC8096183,0
PMC8096179,33969324
PMC8096177,33967299
PMC8096174,33969233
PMC8096173,34119280
PMC8096172,34344507
PMC8096171,33994621
PMC8096169,34030947
PMC8096168,34016448
PMC8096164,0
PMC8096144,33965708
PMC8095967,33962709
PMC8095728,33962710
PMC8095727,33962707
PMC8095725,33962720
PMC8095713,33962708
PMC8095242,33968288
PMC8095072,33968401
PMC8095071,34103214
PMC8095066,33961878
PMC8095065,33967345
PMC8095041,34000472
PMC8095039,33967528
PMC8095038,33972123
PMC8095037,33965682
PMC8095036,33969283
PMC8095027,34033999
PMC8095025,33967361
PMC8095022,33961839
PMC8095021,33980419
PMC8095020,33962007
PMC8095019,33968612
PMC8095018,33961910
PMC8095017,33961960
PMC8095015,33967406
PMC8094015,33962722
PMC8093949,33962805
PMC8093858,33962312
PMC8093422,33867206
PMC8093167,34246501
PMC8093166,33961906
PMC8093165,34020234
PMC8093164,33968605
PMC8093163,34103194
PMC8093162,33962051
PMC8093161,33990054
PMC8093138,34246432
PMC8093127,33675745
PMC8093093,33975212
PMC8093008,33967405
PMC8093007,33968333
PMC8093006,0
PMC8093005,33964720
PMC8093004,34134916
PMC8093003,34119848
PMC8093002,0
PMC8092928,33969168
PMC8092812,34340771
PMC8092811,33958201
PMC8092810,34294238
PMC8092809,0
PMC8092808,33967579
PMC8092622,34088531
PMC8092621,33994234
PMC8092492,33968608
PMC8092491,0
PMC8092490,33958076
PMC8092489,33994059
PMC8092440,33969282
PMC8092130,33958175
PMC8091819,0
PMC8091811,33957338
PMC8091810,33969284
PMC8091806,33957219
PMC8091805,34015720
PMC8091804,33967633
PMC8091803,33957273
PMC8091802,33967583
PMC8091801,33957095
PMC8091800,34059384
PMC8091799,33971599
PMC8091738,33990035
PMC8091736,0
PMC8091734,33964522
PMC8091733,33991805
PMC8091732,33957254
PMC8091731,33957162
PMC8091730,33964672
PMC8091729,33957246
PMC8091728,33962142
PMC8091725,0
PMC8091724,33968603
PMC8091463,0
PMC8091457,33958044
PMC8091452,0
PMC8091451,34167643
PMC8091450,0
PMC8091449,0
PMC8091448,0
PMC8091447,0
PMC8091446,0
PMC8091445,0
PMC8091444,0
PMC8091443,0
PMC8091442,0
PMC8091441,0
PMC8091440,0
PMC8091439,0
PMC8091438,0
PMC8091435,0
PMC8091434,34140117
PMC8091433,34140111
PMC8091432,0
PMC8091431,0
PMC8091430,0
PMC8091429,0
PMC8091428,0
PMC8091427,0
PMC8091426,33957240
PMC8091425,0
PMC8091419,34140109
PMC8091418,0
PMC8091417,0
PMC8091415,33509394
PMC8091414,0
PMC8091413,0
PMC8091412,0
PMC8091411,0
PMC8091410,0
PMC8091409,0
PMC8091408,0
PMC8091407,0
PMC8091406,0
PMC8091405,0
PMC8091403,0
PMC8091402,0
PMC8091401,0
PMC8091400,0
PMC8091399,0
PMC8091398,0
PMC8091397,0
PMC8091396,0
PMC8091395,0
PMC8091394,0
PMC8091393,0
PMC8091392,0
PMC8091391,0
PMC8091390,0
PMC8091389,0
PMC8091388,0
PMC8091387,0
PMC8091386,0
PMC8091385,0
PMC8091384,34167642
PMC8091383,0
PMC8091382,0
PMC8091381,34140112
PMC8091380,34140102
PMC8091379,34045027
PMC8091378,0
PMC8091377,34140116
PMC8091376,34167649
PMC8091375,0
PMC8091374,34140113
PMC8091373,0
PMC8091372,34140103
PMC8091371,0
PMC8091369,0
PMC8091368,0
PMC8091367,0
PMC8091366,0
PMC8091365,0
PMC8091364,0
PMC8091363,0
PMC8091362,0
PMC8091361,0
PMC8091360,0
PMC8091359,0
PMC8091358,0
PMC8091357,0
PMC8091356,34167639
PMC8091355,0
PMC8091354,0
PMC8091353,0
PMC8091352,0
PMC8091351,0
PMC8091350,0
PMC8091349,0
PMC8091348,0
PMC8091347,0
PMC8091346,0
PMC8091345,0
PMC8091343,0
PMC8091342,0
PMC8091341,0
PMC8091340,0
PMC8091339,0
PMC8091338,0
PMC8091337,0
PMC8091336,0
PMC8091335,0
PMC8091334,0
PMC8091333,0
PMC8091332,0
PMC8091331,0
PMC8091330,0
PMC8091329,0
PMC8091328,0
PMC8091327,0
PMC8091326,0
PMC8091325,0
PMC8091324,34112325
PMC8091323,0
PMC8091322,0
PMC8091321,0
PMC8091320,0
PMC8091319,0
PMC8091318,0
PMC8091317,0
PMC8091316,0
PMC8091315,34112324
PMC8091314,0
PMC8091313,34082909
PMC8091312,0
PMC8091311,0
PMC8091310,0
PMC8091309,0
PMC8091308,0
PMC8091307,0
PMC8091306,0
PMC8091305,0
PMC8091304,0
PMC8091303,0
PMC8091302,0
PMC8091301,0
PMC8091300,0
PMC8091299,0
PMC8091298,0
PMC8091297,0
PMC8091296,0
PMC8091295,33706871
PMC8091294,0
PMC8091293,0
PMC8091292,0
PMC8091291,0
PMC8091290,0
PMC8091289,0
PMC8091288,0
PMC8091287,0
PMC8091286,0
PMC8091285,0
PMC8091284,0
PMC8091283,0
PMC8091282,0
PMC8091281,0
PMC8091280,33994057
PMC8091279,0
PMC8091278,0
PMC8091277,0
PMC8091276,0
PMC8091275,0
PMC8091274,0
PMC8091273,33888253
PMC8091272,0
PMC8091271,0
PMC8091270,0
PMC8091269,33957238
PMC8091268,0
PMC8091267,0
PMC8091266,0
PMC8091265,0
PMC8091264,0
PMC8091263,0
PMC8091262,0
PMC8091261,0
PMC8091260,0
PMC8091259,0
PMC8091258,0
PMC8091257,0
PMC8091256,0
PMC8091255,0
PMC8091254,0
PMC8091253,0
PMC8091252,0
PMC8091251,0
PMC8091250,0
PMC8091249,0
PMC8091248,34140108
PMC8091247,0
PMC8091246,0
PMC8091245,0
PMC8091244,0
PMC8091243,0
PMC8091242,0
PMC8091241,0
PMC8091240,0
PMC8091239,0
PMC8091238,0
PMC8091237,0
PMC8091236,0
PMC8091235,0
PMC8091234,0
PMC8091233,0
PMC8091232,0
PMC8091231,0
PMC8091230,0
PMC8091229,0
PMC8091228,0
PMC8091227,0
PMC8091226,0
PMC8091225,0
PMC8091224,0
PMC8091223,33888250
PMC8091222,0
PMC8091221,0
PMC8091220,0
PMC8091219,0
PMC8091218,0
PMC8091217,0
PMC8091216,0
PMC8091215,0
PMC8091214,0
PMC8091213,0
PMC8091212,0
PMC8091211,0
PMC8091210,0
PMC8091209,0
PMC8091208,0
PMC8091207,0
PMC8091206,0
PMC8091205,0
PMC8091204,0
PMC8091203,33888248
PMC8091202,0
PMC8091201,0
PMC8091200,0
PMC8091199,0
PMC8091198,0
PMC8091197,0
PMC8091196,0
PMC8091195,34167644
PMC8091194,0
PMC8091193,0
PMC8091192,0
PMC8091191,34140106
PMC8091190,0
PMC8091189,0
PMC8091188,0
PMC8091187,0
PMC8091186,0
PMC8091185,34167645
PMC8091184,0
PMC8091183,0
PMC8091182,0
PMC8091076,34294237
PMC8091032,33969321
PMC8091031,33969320
PMC8091002,33979738
PMC8090990,33984285
PMC8090989,33961823
PMC8090594,33958088
PMC8089031,33968462
PMC8089030,33957248
PMC8089029,33969166
PMC8089028,33957250
PMC8089027,33957161
PMC8088969,33957089
PMC8088907,33991965
PMC8088905,33640628
PMC8088780,33969335
PMC8088544,33965836
PMC8088543,33967549
PMC8088486,0
PMC8088409,33969237
PMC8088408,33994333
PMC8088387,34294235
PMC8088330,34059432
PMC8088236,33968607
PMC8088235,34087677
PMC8088234,33984571
PMC8088218,33985872
PMC8088217,33967300
PMC8088216,0
PMC8088215,32892980
PMC8088214,34045075
PMC8088213,0
PMC8088136,32680795
PMC8088135,33010959
PMC8088124,33946037
PMC8088122,33969167
PMC8088081,33969222
PMC8088080,34020127
PMC8088079,33967585
PMC8088041,34020221
PMC8088040,34127397
PMC8088039,33945867
PMC8088038,34119845
PMC8088036,33945868
PMC8088032,34020217
PMC8087869,0
PMC8087864,33994325
PMC8087863,33967298
PMC8087862,33957343
PMC8087861,34090827
PMC8087860,34111831
PMC8087859,33940136
PMC8087841,33941496
PMC8087663,33968400
PMC8087640,0
PMC8087612,33940162
PMC8087611,33969146
PMC8087610,33965276
PMC8087585,33969164
PMC8087584,33940093
PMC8087583,33940089
PMC8087582,33969163
PMC8087581,33969281
PMC8087580,33994275
PMC8087579,33940139
PMC8087578,33984818
PMC8087577,0
PMC8087576,33940134
PMC8087575,33990007
PMC8087574,33994321
PMC8087573,33940006
PMC8087572,33966924
PMC8087571,33975205
PMC8087450,33941316
PMC8087419,33967368
PMC8087417,33967369
PMC8087416,33967370
PMC8087292,33939953
PMC8087291,33939964
PMC8087290,33939965
PMC8087216,33967342
PMC8086975,34059221
PMC8086928,33941391
PMC8086925,33706993
PMC8086902,33969272
PMC8086901,33967408
PMC8086851,33994619
PMC8086832,33967407
PMC8086829,33990012
PMC8086828,33975783
PMC8086827,33969323
PMC8086826,33984732
PMC8086825,33994618
PMC8086824,33994617
PMC8086823,33994616
PMC8086809,34088529
PMC8086807,34024645
PMC8086806,34006408
PMC8086805,0
PMC8086804,0
PMC8086803,33991934
PMC8086802,34996587
PMC8086795,0
PMC8086594,33967346
PMC8086562,33969337
PMC8086507,33969336
PMC8086412,33940483
PMC8086385,33964736
PMC8086384,33940263
PMC8086383,33964815
PMC8086378,34015609
PMC8086377,33939954
PMC8086376,33940169
PMC8086375,34062321
PMC8086374,33939985
PMC8086373,33940248
PMC8086372,33968610
PMC8086371,33940004
PMC8086323,33940413
PMC8086322,33940215
PMC8086268,33940003
PMC8086267,33967657
PMC8086266,33940161
PMC8086265,33940097
PMC8086264,33940189
PMC8086263,34870147
PMC8086262,33940091
PMC8086261,33967364
PMC8086260,33940216
PMC8086259,33940219
PMC8086258,33965281
PMC8086233,33967656
PMC8086184,33941488
PMC8086170,33676614
PMC8086150,33932324
PMC8086127,33383524
PMC8085761,33967584
PMC8085741,0
PMC8085737,34059225
PMC8085314,0
PMC8085169,33969221
PMC8085113,33967350
PMC8085110,33933529
PMC8084990,34059222
PMC8084922,33933611
PMC8084916,33968332
PMC8084915,33994215
PMC8084914,33969165
PMC8084910,33969285
PMC8084883,33969287
PMC8084882,33965895
PMC8084881,33972180
PMC8084879,33940088
PMC8084847,34010719
PMC8084758,0
PMC8084755,0
PMC8084752,0
PMC8084751,0
PMC8084750,0
PMC8084635,33967374
PMC8084634,33969332
PMC8084632,33933686
PMC8084631,34001377
PMC8084630,33933693
PMC8084629,33968286
PMC8084628,34006403
PMC8084627,33940513
PMC8084626,33967376
PMC8084625,33962865
PMC8084624,33967366
PMC8084623,33969271
PMC8084622,33971530
PMC8084621,33968285
PMC8084620,0
PMC8084619,34127282
PMC8084618,33933654
PMC8084617,34053902
PMC8084616,0
PMC8084615,34053857
PMC8084614,33933534
PMC8084613,33933499
PMC8084612,33984718
PMC8084611,33966930
PMC8084610,33971608
PMC8084609,34023137
PMC8084608,0
PMC8084607,33966929
PMC8084605,33933634
PMC8084604,34323939
PMC8084603,33964249
PMC8084602,33933633
PMC8084601,33933442
PMC8084600,33964817
PMC8084417,33421577
PMC8084409,33933194
PMC8084355,33933206
PMC8084354,33933189
PMC8084353,33933190
PMC8084352,33933187
PMC8084351,33905891
PMC8084309,34316584
PMC8084286,33971389
PMC8084285,33933603
PMC8084284,33968287
PMC8084283,33933606
PMC8084282,33965835
PMC8084281,33962341
PMC8084280,33990069
PMC8084279,34024518
PMC8084278,33933483
PMC8084277,33933565
PMC8084276,33933482
PMC8084275,33933590
PMC8084113,33153833
PMC8084107,33967344
PMC8082941,33930298
PMC8082805,33930293
PMC8082749,33930292
PMC8082696,33930306
PMC8082427,33781689
PMC8082374,33942024
PMC8082354,33934948
PMC8082334,33933612
PMC8082064,33867312
PMC8081751,34044266
PMC8081749,33933530
PMC8081748,33932627
PMC8081747,34316581
PMC8081746,33984670
PMC8081745,33933527
PMC8081744,33964772
PMC8081671,33863628
PMC8081670,33933301
PMC8081656,34039531
PMC8081652,33942033
PMC8081583,33932477
PMC8081582,33932547
PMC8081581,33964781
PMC8081580,33932595
PMC8081579,33971427
PMC8081578,33933191
PMC8081577,34098299
PMC8081576,33942034
PMC8081575,33942025
PMC8081574,33942002
PMC8081573,33932501
PMC8081572,33964789
PMC8081571,33942035
PMC8081570,33940414
PMC8081569,33971598
PMC8081567,33539843
PMC8081402,33942032
PMC8081401,33942031
PMC8081400,33932335
PMC8081399,33932336
PMC8081398,33932328
PMC8081397,33932347
PMC8081318,33933319
PMC8081314,33933326
PMC8081267,33942026
PMC8081069,33933387
PMC8080536,33957540
PMC8080533,33985899
PMC8080532,33932408
PMC8080514,33819604
PMC8080513,33932450
PMC8080512,33932449
PMC8080510,34479668
PMC8080509,33932872
PMC8080508,33932618
PMC8080507,33932508
PMC8080506,33933917
PMC8080505,33942023
PMC8080504,34242974
PMC8080503,33940435
PMC8080502,33932392
PMC8080501,34000683
PMC8080500,34766052
PMC8080499,33932453
PMC8080498,33942030
PMC8080497,33932400
PMC8080496,33932604
PMC8080495,33932451
PMC8080494,33932603
PMC8080493,33932459
PMC8080492,33932448
PMC8080433,33561535
PMC8080417,33915112
PMC8080416,33915108
PMC8080169,33937880
PMC8080166,33933291
PMC8080164,34256235
PMC8080163,33941382
PMC8080162,33937528
PMC8080161,33539740
PMC8080160,34294425
PMC8080159,34175105
PMC8080157,33935341
PMC8080156,33937586
PMC8080133,33962903
PMC8080132,33539736
PMC8080131,33937546
PMC8080130,33994584
PMC8080129,34033996
PMC8080128,34033997
PMC8080127,0
PMC8080126,34116801
PMC8079947,33932543
PMC8079944,33932525
PMC8079943,34447602
PMC8079941,33937533
PMC8079939,33932476
PMC8079938,33932458
PMC8079861,0
PMC8079860,33189572
PMC8079859,0
PMC8079802,33931377
PMC8079668,33937733
PMC8079667,0
PMC8079620,0
PMC8079619,0
PMC8079618,0
PMC8079617,0
PMC8079616,0
PMC8079615,0
PMC8079614,0
PMC8079613,0
PMC8079612,0
PMC8079611,0
PMC8079610,0
PMC8079609,0
PMC8079608,0
PMC8079607,0
PMC8079606,0
PMC8079605,0
PMC8079604,0
PMC8079603,0
PMC8079455,33933246
PMC8079337,33932694
PMC8079327,33905884
PMC8079284,33823271
PMC8079267,33937471
PMC8079266,33930411
PMC8079265,33935562
PMC8079264,33930468
PMC8079263,33957434
PMC8079262,33895804
PMC8079261,33930545
PMC8079260,33930516
PMC8079259,33930555
PMC8079226,33930318
PMC8079157,33937535
PMC8079156,33887457
PMC8079127,33936249
PMC8079075,33935381
PMC8079024,34088523
PMC8078916,33940506
PMC8078915,34001446
PMC8078914,33933379
PMC8078913,34034982
PMC8078912,0
PMC8078911,33937585
PMC8078907,33930323
PMC8078906,33974846
PMC8078905,34053771
PMC8078904,34020814
PMC8078903,33951558
PMC8078902,34099319
PMC8078901,34020880
PMC8078900,34325232
PMC8078895,33684356
PMC8078891,33675686
PMC8078890,33930324
PMC8078884,33930350
PMC8078883,33937882
PMC8078882,33937881
PMC8078880,33676589
PMC8078879,33676590
PMC8078878,33930320
PMC8078877,33930329
PMC8078876,33676592
PMC8078875,33930321
PMC8078874,33940690
PMC8078873,33934814
PMC8078872,33940681
PMC8078086,33930762
PMC8078060,33930543
PMC8078057,33930570
PMC8078056,33930571
PMC8078055,34020800
PMC8078051,33930480
PMC8078050,34020131
PMC8078049,33936935
PMC8078048,33930542
PMC8078047,33930473
PMC8078046,33930404
PMC8078045,33951563
PMC8078044,33937536
PMC8078043,33933905
PMC8078042,34024521
PMC8078041,33971431
PMC8078040,33971434
PMC8078038,33930563
PMC8078037,33930442
PMC8078036,33930425
PMC8078035,34247785
PMC8078034,33930541
PMC8078033,33934045
PMC8078032,33930544
PMC8078031,33930540
PMC8077966,33936257
PMC8077879,33936254
PMC8077878,33936256
PMC8077877,0
PMC8077876,33936252
PMC8077875,33936253
PMC8077871,33936255
PMC8077870,33936258
PMC8077792,0
PMC8077791,0
PMC8077710,0
PMC8077575,0
PMC8077566,33931228
PMC8077565,0
PMC8077564,0
PMC8077563,0
PMC8077562,0
PMC8077561,0
PMC8077560,0
PMC8077559,0
PMC8077274,33966921
PMC8076978,33937545
PMC8076970,0
PMC8076914,33926767
PMC8076817,33936325
PMC8076816,33915160
PMC8076774,33936564
PMC8076771,33930384
PMC8076765,33975130
PMC8076764,34015676
PMC8076763,33930487
PMC8076762,33915287
PMC8076761,33936563
PMC8076760,33933307
PMC8076759,33936950
PMC8076756,33915284
PMC8076755,33937889
PMC8076738,34010776
PMC8076732,34518015
PMC8076731,33957412
PMC8076730,33975077
PMC8076729,34049779
PMC8076728,33936591
PMC8076727,33933308
PMC8076726,34957360
PMC8076725,33937503
PMC8076724,33936934
PMC8076723,34183307
PMC8076720,0
PMC8076719,0
PMC8076718,0
PMC8076656,33937887
PMC8076655,33937888
PMC8076654,33937886
PMC8076103,33937885
PMC8075851,34087619
PMC8075850,34034901
PMC8075849,0
PMC8075848,33984267
PMC8075847,33971585
PMC8075846,34116798
PMC8075845,33975815
PMC8075844,33935292
PMC8075843,33992433
PMC8075842,34116803
PMC8075841,33936954
PMC8075840,33994557
PMC8075839,34049671
PMC8075838,33994339
PMC8075819,32811680
PMC8075818,34120751
PMC8075817,33941497
PMC8075816,34029832
PMC8075815,0
PMC8075814,34029993
PMC8075813,33965361
PMC8075812,33992499
PMC8075811,34218862
PMC8075810,33979649
PMC8075809,0
PMC8075808,34052508
PMC8075807,33935606
PMC8075806,33989516
PMC8075801,33915103
PMC8075799,0
PMC8075775,33915101
PMC8074875,33926663
PMC8074874,33926664
PMC8074533,33915132
PMC8074532,33990071
PMC8074527,33915202
PMC8074526,33936562
PMC8074525,33915212
PMC8074524,33937725
PMC8074523,33915230
PMC8074522,33915272
PMC8074521,34016531
PMC8074520,33937584
PMC8074519,33915310
PMC8074518,33994633
PMC8074517,33937724
PMC8074516,0
PMC8074502,33915216
PMC8074494,0
PMC8074491,33931359
PMC8074489,33931339
PMC8072715,33926615
PMC8072185,33937732
PMC8072137,33937734
PMC8072136,33937731
PMC8072072,33915337
PMC8071780,33936936
PMC8071778,33915155
PMC8072134,33937735
PMC8071581,34517998
PMC8071579,33937902
PMC8071474,0
PMC8070741,33937736
PMC8069635,34766054
PMC8069631,33910085
PMC8068782,33965353
PMC8068777,33937729
PMC8068776,33937730
PMC8068775,33910120
PMC8068774,33910124
PMC8071473,33937467
PMC8065267,33906124
PMC8065248,33906080
PMC8065246,33901446
PMC8065245,33905752
PMC8065244,33965698
PMC8065243,33901655
PMC8065242,33936746
PMC8065238,33937596
PMC8065237,33905892
PMC8065236,33931304
PMC8065235,33936745
PMC8065234,33930765
PMC8065233,33901654
PMC8065232,33931277
PMC8064908,33901696
PMC8064905,33962885
PMC8064904,33902963
PMC8064902,33930764
PMC8064901,0
PMC8064900,33901573
PMC8064899,33942008
PMC8064898,33901670
PMC8064897,33901668
PMC8064896,33901653
PMC8064895,33994227
PMC8064894,33937741
PMC8064893,33901638
PMC8064892,33901669
PMC8064891,33957379
PMC8064890,34130121
PMC8064889,33932326
PMC8064875,33936857
PMC8064874,33930644
PMC8064873,33994267
PMC8064872,33941453
PMC8064871,33901557
PMC8064870,33930636
PMC8064869,34511268
PMC8064868,33974910
PMC8064867,33966909
PMC8064840,34246422
PMC8064838,0
PMC8064837,0
PMC8064835,34015271
PMC8064834,33957438
PMC8064832,33962861
PMC8064831,33972186
PMC8064826,34022675
PMC8064825,33958223
PMC8064824,33901561
PMC8064823,33901661
PMC8064822,33971562
PMC8064821,33901650
PMC8064820,33901717
PMC8064819,33964602
PMC8064818,33901607
PMC8064817,33915513
